sku_id,sku_code,sku_name,category,sub_category,therapeutic_area,brand_generic_flag,formulary_status,unit_of_measure,standard_cost,shelf_life_days,storage_requirements,controlled_substance_flag,halal_certified,base_drug_name,minimum_order_quantity,abc_classification,item_status,last_updated,current_reorder_level,ideal_forecasted_reorder_level,reorder_quantity,lead_time
836,SKU00836,Surgical Masks - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,40.69,2425,Room_Temp,False,True,Not a Drug,63,B,Discontinued,2025-09-15 05:13:36.506,269,,1195,45
1081,SKU01081,Bandages - Large,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,7.65,2014,Room_Temp,False,True,Not a Drug,29,C,Active,2025-09-15 05:13:36.506,301,,272,76
837,SKU00837,Surgical Gloves - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,162.35,1878,Room_Temp,False,True,Not a Drug,225,A,Discontinued,2025-09-15 05:13:36.506,173,,134,54
838,SKU00838,Surgical Gloves - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,39.72,889,Room_Temp,False,True,Not a Drug,40,B,Active,2025-09-15 05:13:36.506,205,,544,48
839,SKU00839,Sutures - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,119.51,2359,Room_Temp,False,True,Not a Drug,259,B,Active,2025-09-15 05:13:36.506,379,,640,9
840,SKU00840,Surgical Gloves - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,251.94,1638,Room_Temp,False,True,Not a Drug,221,A,Active,2025-09-15 05:13:36.506,220,,1034,32
841,SKU00841,Surgical Gloves - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,236.13,1195,Room_Temp,False,True,Not a Drug,237,A,Phase Out,2025-09-15 05:13:36.506,175,,138,83
842,SKU00842,Surgical Masks - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,178.19,2080,Room_Temp,False,True,Not a Drug,219,A,Active,2025-09-15 05:13:36.506,334,,315,48
843,SKU00843,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,108.5,1592,Room_Temp,False,True,Not a Drug,292,A,Active,2025-09-15 05:13:36.506,289,,426,41
844,SKU00844,Surgical Gloves - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,175.72,2252,Room_Temp,False,True,Not a Drug,60,A,Active,2025-09-15 05:13:36.506,313,,171,21
845,SKU00845,Surgical Masks - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,87.32,876,Room_Temp,False,True,Not a Drug,61,A,Active,2025-09-15 05:13:36.506,358,,717,24
846,SKU00846,Sutures - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,70.92,1389,Room_Temp,False,True,Not a Drug,169,B,Active,2025-09-15 05:13:36.506,446,,647,61
847,SKU00847,Sutures - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,166.33,1451,Room_Temp,False,True,Not a Drug,58,A,Active,2025-09-15 05:13:36.506,373,,1062,55
848,SKU00848,Sutures - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,264.85,1337,Room_Temp,False,True,Not a Drug,73,A,Active,2025-09-15 05:13:36.506,276,,240,17
849,SKU00849,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,161.65,1201,Room_Temp,False,True,Not a Drug,53,A,Active,2025-09-15 05:13:36.506,365,,1172,59
850,SKU00850,Surgical Gloves - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,72.63,1899,Room_Temp,False,True,Not a Drug,30,A,Active,2025-09-15 05:13:36.506,339,,1179,44
851,SKU00851,Surgical Masks - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,51.88,1047,Room_Temp,False,True,Not a Drug,106,B,Active,2025-09-15 05:13:36.506,358,,554,22
852,SKU00852,Sutures - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,170.16,2066,Room_Temp,False,True,Not a Drug,247,A,Active,2025-09-15 05:13:36.506,486,,519,25
853,SKU00853,Surgical Gloves - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,266.68,1500,Room_Temp,False,True,Not a Drug,265,A,Active,2025-09-15 05:13:36.506,119,,61,89
854,SKU00854,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,58.22,1542,Room_Temp,False,True,Not a Drug,264,B,Active,2025-09-15 05:13:36.506,138,,234,30
855,SKU00855,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,236.11,1101,Room_Temp,False,True,Not a Drug,227,A,Active,2025-09-15 05:13:36.506,286,,386,8
856,SKU00856,Sutures - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,31.57,1523,Room_Temp,False,True,Not a Drug,189,B,Active,2025-09-15 05:13:36.506,262,,385,81
857,SKU00857,Sutures - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,266.22,1351,Room_Temp,False,True,Not a Drug,239,A,Active,2025-09-15 05:13:36.506,227,,162,52
858,SKU00858,Sutures - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,143.91,1331,Room_Temp,False,True,Not a Drug,66,A,Active,2025-09-15 05:13:36.506,59,,390,57
859,SKU00859,Surgical Gloves - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,55.01,1191,Room_Temp,False,True,Not a Drug,69,B,Active,2025-09-15 05:13:36.506,287,,191,40
860,SKU00860,Surgical Masks - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,32.95,2315,Room_Temp,False,True,Not a Drug,293,B,Active,2025-09-15 05:13:36.506,135,,197,70
861,SKU00861,Surgical Gloves - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,143.36,2214,Room_Temp,False,True,Not a Drug,290,A,Active,2025-09-15 05:13:36.506,218,,400,56
862,SKU00862,Surgical Gloves - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,48.01,1515,Room_Temp,False,True,Not a Drug,266,B,Active,2025-09-15 05:13:36.506,145,,285,83
863,SKU00863,Surgical Gloves - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,184.23,1253,Room_Temp,False,True,Not a Drug,48,A,Active,2025-09-15 05:13:36.506,243,,46,71
864,SKU00864,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,102.08,969,Room_Temp,False,True,Not a Drug,84,A,Active,2025-09-15 05:13:36.506,141,,185,80
865,SKU00865,Surgical Masks - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,164.66,1122,Room_Temp,False,True,Not a Drug,117,A,Active,2025-09-15 05:13:36.506,125,,419,8
866,SKU00866,Sutures - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,238.58,2258,Room_Temp,False,True,Not a Drug,108,A,Active,2025-09-15 05:13:36.506,159,,31,13
867,SKU00867,Surgical Masks - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,217.45,1222,Room_Temp,False,True,Not a Drug,191,A,Active,2025-09-15 05:13:36.506,118,,291,48
868,SKU00868,Sutures - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,52.33,1722,Room_Temp,False,True,Not a Drug,47,B,Active,2025-09-15 05:13:36.506,121,,425,60
869,SKU00869,Sutures - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,117.38,1310,Room_Temp,False,True,Not a Drug,116,A,Active,2025-09-15 05:13:36.506,148,,35,35
870,SKU00870,Surgical Masks - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,151.71,1947,Room_Temp,False,True,Not a Drug,256,A,Active,2025-09-15 05:13:36.506,163,,270,22
871,SKU00871,Surgical Gloves - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,252.24,1161,Room_Temp,False,True,Not a Drug,182,A,Active,2025-09-15 05:13:36.506,126,,41,16
872,SKU00872,Sutures - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,276.66,791,Room_Temp,False,True,Not a Drug,47,A,Active,2025-09-15 05:13:36.506,290,,60,35
873,SKU00873,Surgical Masks - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,223.33,2281,Room_Temp,False,True,Not a Drug,238,A,Active,2025-09-15 05:13:36.506,140,,305,54
874,SKU00874,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,208.8,1244,Room_Temp,False,True,Not a Drug,259,A,Active,2025-09-15 05:13:36.506,147,,445,76
875,SKU00875,Surgical Masks - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,104.3,1998,Room_Temp,False,True,Not a Drug,199,B,Active,2025-09-15 05:13:36.506,60,,70,38
876,SKU00876,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,23.54,784,Room_Temp,False,True,Not a Drug,111,B,Phase Out,2025-09-15 05:13:36.506,82,,435,10
877,SKU00877,Sutures - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,77.43,2062,Room_Temp,False,True,Not a Drug,139,A,Active,2025-09-15 05:13:36.506,224,,267,55
878,SKU00878,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,35.16,1284,Room_Temp,False,True,Not a Drug,105,B,Active,2025-09-15 05:13:36.506,56,,13,43
879,SKU00879,Sutures - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,46.81,2534,Room_Temp,False,True,Not a Drug,230,B,Active,2025-09-15 05:13:36.506,303,,371,52
880,SKU00880,Sutures - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,251.15,1389,Room_Temp,False,True,Not a Drug,160,A,Active,2025-09-15 05:13:36.506,227,,95,43
881,SKU00881,Surgical Gloves - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,101.88,1436,Room_Temp,False,True,Not a Drug,237,A,Active,2025-09-15 05:13:36.506,226,,211,63
882,SKU00882,Surgical Gloves - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,251.77,1042,Room_Temp,False,True,Not a Drug,66,A,Active,2025-09-15 05:13:36.506,196,,425,16
883,SKU00883,Surgical Gloves - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,20.74,1563,Room_Temp,False,True,Not a Drug,204,C,Active,2025-09-15 05:13:36.506,88,,310,18
884,SKU00884,Sutures - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,103.9,2191,Room_Temp,False,True,Not a Drug,254,A,Active,2025-09-15 05:13:36.506,314,,358,67
885,SKU00885,Surgical Gloves - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,181.16,2278,Room_Temp,False,True,Not a Drug,39,A,Active,2025-09-15 05:13:36.506,186,,360,69
886,SKU00886,Surgical Gloves - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,115.71,894,Room_Temp,False,True,Not a Drug,256,A,Active,2025-09-15 05:13:36.506,290,,83,23
887,SKU00887,Sutures - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,87.56,1911,Room_Temp,False,True,Not a Drug,165,A,Active,2025-09-15 05:13:36.506,116,,371,44
888,SKU00888,Surgical Masks - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,36.14,1801,Room_Temp,False,True,Not a Drug,195,B,Active,2025-09-15 05:13:36.506,295,,138,68
889,SKU00889,Surgical Gloves - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,188.97,2524,Room_Temp,False,True,Not a Drug,193,A,Active,2025-09-15 05:13:36.506,284,,60,71
890,SKU00890,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,219.36,1462,Room_Temp,False,True,Not a Drug,118,A,Active,2025-09-15 05:13:36.506,74,,12,47
503,SKU00503,Salbutamol 100mg Capsule (Generic),Pharmacy,Respiratory,Respiratory,Generic,Non-Formulary,Pack,375.76,917,Room_Temp,False,True,Salbutamol,86,A,Active,2025-09-15 05:13:36.506,97,,408,57
504,SKU00504,Montelukast 5mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,286.12,1711,Room_Temp,False,True,Montelukast,142,A,Active,2025-09-15 05:13:36.506,149,,43,39
505,SKU00505,Montelukast 100mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,408.95,1124,Room_Temp,False,False,Montelukast,104,A,Active,2025-09-15 05:13:36.506,109,,41,71
506,SKU00506,Budesonide 5mg Capsule (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,40.89,795,Room_Temp,False,True,Budesonide,73,C,Active,2025-09-15 05:13:36.506,106,,302,8
507,SKU00507,Montelukast 100mg Injection (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,2047.68,1169,Room_Temp,False,True,Montelukast,18,A,Phase Out,2025-09-15 05:13:36.506,19,,39,59
508,SKU00508,Salbutamol 5mg Capsule (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,661.86,1722,Room_Temp,False,True,Salbutamol,72,A,Discontinued,2025-09-15 05:13:36.506,110,,398,85
509,SKU00509,Budesonide 10mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,162.42,1260,Room_Temp,False,True,Budesonide,95,B,Phase Out,2025-09-15 05:13:36.506,100,,239,68
510,SKU00510,Montelukast 50mg Capsule (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,248.6,1489,Room_Temp,False,False,Montelukast,122,B,Discontinued,2025-09-15 05:13:36.506,128,,302,55
891,SKU00891,Sutures - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,193.28,1707,Room_Temp,False,True,Not a Drug,167,A,Active,2025-09-15 05:13:36.506,180,,222,69
511,SKU00511,Salbutamol 10mg Injection (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,348.48,477,Room_Temp,False,True,Salbutamol,57,A,Active,2025-09-15 05:13:36.506,60,,54,43
512,SKU00512,Montelukast 25mg Syrup (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,842.07,492,Room_Temp,False,True,Montelukast,132,A,Active,2025-09-15 05:13:36.506,139,,214,46
513,SKU00513,Montelukast 25mg Injection (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,78.29,1682,Room_Temp,False,True,Montelukast,72,C,Active,2025-09-15 05:13:36.506,76,,52,86
514,SKU00514,Montelukast 50mg Injection (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,309.18,1454,Room_Temp,False,True,Montelukast,21,A,Active,2025-09-15 05:13:36.506,22,,25,87
515,SKU00515,Salbutamol 10mg Injection (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,356.99,1356,Room_Temp,False,False,Salbutamol,71,B,Active,2025-09-15 05:13:36.506,75,,23,13
516,SKU00516,Budesonide 10mg Injection (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,169.87,648,Room_Temp,False,True,Budesonide,119,B,Active,2025-09-15 05:13:36.506,125,,62,53
517,SKU00517,Montelukast 10mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,141.45,1570,Room_Temp,False,True,Montelukast,75,B,Active,2025-09-15 05:13:36.506,79,,57,79
518,SKU00518,Montelukast 100mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Non-Formulary,Pack,419.41,1046,Room_Temp,False,True,Montelukast,107,A,Phase Out,2025-09-15 05:13:36.506,112,,329,19
519,SKU00519,Budesonide 50mg Capsule (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,239.14,375,Room_Temp,False,True,Budesonide,105,A,Phase Out,2025-09-15 05:13:36.506,136,,313,79
520,SKU00520,Budesonide 50mg Syrup (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,1127.44,1283,Room_Temp,False,True,Budesonide,23,A,Active,2025-09-15 05:13:36.506,103,,159,27
521,SKU00521,Montelukast 50mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,369.87,411,Room_Temp,False,True,Montelukast,79,A,Discontinued,2025-09-15 05:13:36.506,83,,57,22
522,SKU00522,Montelukast 25mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,342.87,1571,Room_Temp,False,True,Montelukast,49,B,Active,2025-09-15 05:13:36.506,133,,221,11
523,SKU00523,Budesonide 25mg Syrup (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,1166.07,435,Room_Temp,False,True,Budesonide,63,A,Active,2025-09-15 05:13:36.506,131,,332,90
524,SKU00524,Montelukast 50mg Syrup (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,469.36,1177,Room_Temp,False,True,Montelukast,124,A,Active,2025-09-15 05:13:36.506,130,,88,53
525,SKU00525,Salbutamol 10mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Non-Formulary,Pack,201.96,593,Room_Temp,False,True,Salbutamol,138,B,Active,2025-09-15 05:13:36.506,145,,143,13
526,SKU00526,Montelukast 25mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,157.09,1180,Room_Temp,False,True,Montelukast,140,B,Active,2025-09-15 05:13:36.506,147,,56,59
527,SKU00527,Montelukast 25mg Syrup (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,1282.61,500,Room_Temp,False,True,Montelukast,93,A,Active,2025-09-15 05:13:36.506,98,,149,76
528,SKU00528,Salbutamol 10mg Capsule (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,659.15,1224,Room_Temp,False,True,Salbutamol,11,A,Active,2025-09-15 05:13:36.506,130,,249,61
529,SKU00529,Montelukast 100mg Capsule (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,116.58,1268,Room_Temp,False,True,Montelukast,61,C,Active,2025-09-15 05:13:36.506,75,,417,9
892,SKU00892,Surgical Gloves - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,28.13,1422,Room_Temp,False,True,Not a Drug,279,B,Active,2025-09-15 05:13:36.506,205,,205,66
530,SKU00530,Salbutamol 5mg Capsule (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,197.03,558,Room_Temp,False,True,Salbutamol,39,B,Active,2025-09-15 05:13:36.506,76,,398,51
1069,SKU01069,Syringes - Small,Consumables,IV/Injection Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,123.29,2275,Room_Temp,False,True,Not a Drug,228,A,Active,2025-09-15 05:13:36.506,239,,701,36
1070,SKU01070,Syringes - Medium,Consumables,IV/Injection Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,116.72,1771,Room_Temp,False,True,Not a Drug,40,A,Active,2025-09-15 05:13:36.506,422,,1048,38
531,SKU00531,Salbutamol 10mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Non-Formulary,Pack,32.88,1017,Room_Temp,False,True,Salbutamol,62,C,Active,2025-09-15 05:13:36.506,65,,191,81
532,SKU00532,Budesonide 25mg Injection (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,45.34,953,Room_Temp,False,True,Budesonide,136,C,Active,2025-09-15 05:13:36.506,143,,14,20
533,SKU00533,Montelukast 5mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,277.44,985,Room_Temp,False,True,Montelukast,75,B,Active,2025-09-15 05:13:36.506,79,,52,87
534,SKU00534,Montelukast 50mg Capsule (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,86.39,934,Room_Temp,False,True,Montelukast,41,B,Active,2025-09-15 05:13:36.506,43,,199,74
535,SKU00535,Montelukast 50mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,251.45,1561,Room_Temp,False,True,Montelukast,85,B,Phase Out,2025-09-15 05:13:36.506,89,,40,24
536,SKU00536,Montelukast 5mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,152.48,688,Room_Temp,False,True,Montelukast,133,B,Active,2025-09-15 05:13:36.506,146,,388,22
537,SKU00537,Montelukast 5mg Capsule (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,1241.42,642,Room_Temp,False,True,Montelukast,120,A,Active,2025-09-15 05:13:36.506,126,,255,61
538,SKU00538,Montelukast 5mg Syrup (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,598.15,1362,Room_Temp,False,False,Montelukast,27,A,Active,2025-09-15 05:13:36.506,30,,340,23
539,SKU00539,Salbutamol 5mg Capsule (Generic),Pharmacy,Respiratory,Respiratory,Generic,Non-Formulary,Pack,43.81,1396,Room_Temp,False,True,Salbutamol,59,C,Phase Out,2025-09-15 05:13:36.506,62,,316,14
540,SKU00540,Montelukast 25mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,240.75,899,Room_Temp,False,True,Montelukast,47,B,Active,2025-09-15 05:13:36.506,97,,290,56
541,SKU00541,Budesonide 50mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Non-Formulary,Pack,158.05,1241,Room_Temp,False,True,Budesonide,64,B,Active,2025-09-15 05:13:36.506,67,,25,51
542,SKU00542,Salbutamol 10mg Injection (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,2357.99,546,Room_Temp,False,True,Salbutamol,61,A,Active,2025-09-15 05:13:36.506,64,,50,65
543,SKU00543,Budesonide 100mg Injection (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,69.07,534,Room_Temp,False,True,Budesonide,70,B,Active,2025-09-15 05:13:36.506,74,,46,75
544,SKU00544,Salbutamol 25mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,58.93,617,Room_Temp,False,True,Salbutamol,74,B,Active,2025-09-15 05:13:36.506,78,,440,39
545,SKU00545,Salbutamol 5mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,256.77,1790,Room_Temp,False,True,Salbutamol,68,A,Active,2025-09-15 05:13:36.506,71,,483,62
546,SKU00546,Salbutamol 50mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,235.52,1495,Room_Temp,False,True,Salbutamol,106,B,Active,2025-09-15 05:13:36.506,111,,489,45
547,SKU00547,Montelukast 25mg Syrup (Brand),Pharmacy,Respiratory,Respiratory,Brand,Formulary,Pack,846.87,1540,Room_Temp,False,True,Montelukast,63,A,Phase Out,2025-09-15 05:13:36.506,144,,359,14
548,SKU00548,Montelukast 100mg Capsule (Generic),Pharmacy,Respiratory,Respiratory,Generic,Non-Formulary,Pack,392.53,818,Room_Temp,False,True,Montelukast,76,B,Active,2025-09-15 05:13:36.506,157,,193,17
549,SKU00549,Montelukast 25mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,143.31,885,Room_Temp,False,True,Montelukast,13,B,Active,2025-09-15 05:13:36.506,14,,56,67
1071,SKU01071,IV Catheters - Medium,Consumables,IV/Injection Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,107.22,730,Room_Temp,False,True,Not a Drug,239,A,Active,2025-09-15 05:13:36.506,430,,762,62
1073,SKU01073,Gauze - Small,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,130.42,1064,Room_Temp,False,True,Not a Drug,263,A,Active,2025-09-15 05:13:36.506,453,,973,32
1074,SKU01074,Gauze - Medium,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,14.86,2548,Room_Temp,False,True,Not a Drug,91,C,Active,2025-09-15 05:13:36.506,172,,345,39
1075,SKU01075,Dressings - Medium,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,65.54,2130,Room_Temp,False,True,Not a Drug,88,B,Active,2025-09-15 05:13:36.506,107,,95,75
1076,SKU01076,Bandages - Medium,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,13.5,2141,Room_Temp,False,True,Not a Drug,174,C,Active,2025-09-15 05:13:36.506,404,,509,62
1077,SKU01077,Bandages - Small,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,65.87,1327,Room_Temp,False,True,Not a Drug,144,B,Active,2025-09-15 05:13:36.506,461,,715,34
1078,SKU01078,Bandages - Medium,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,39.79,2371,Room_Temp,False,True,Not a Drug,106,B,Active,2025-09-15 05:13:36.506,190,,623,20
1079,SKU01079,Dressings - Medium,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,115.93,1754,Room_Temp,False,True,Not a Drug,226,B,Active,2025-09-15 05:13:36.506,237,,121,16
1084,SKU01084,Dressings - Medium,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,34.0,1045,Room_Temp,False,True,Not a Drug,82,B,Active,2025-09-15 05:13:36.506,98,,154,54
1085,SKU01085,Bandages - Large,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,118.14,1637,Room_Temp,False,True,Not a Drug,249,A,Active,2025-09-15 05:13:36.506,406,,422,23
1086,SKU01086,Bandages - Medium,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,84.68,2079,Room_Temp,False,True,Not a Drug,37,B,Discontinued,2025-09-15 05:13:36.506,136,,371,65
1087,SKU01087,Bandages - Medium,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,71.6,2447,Room_Temp,False,True,Not a Drug,286,B,Active,2025-09-15 05:13:36.506,433,,743,23
1088,SKU01088,Dressings - Small,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,48.98,1940,Room_Temp,False,True,Not a Drug,130,B,Active,2025-09-15 05:13:36.506,136,,370,30
1089,SKU01089,Gauze - Large,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,73.15,1976,Room_Temp,False,True,Not a Drug,159,B,Discontinued,2025-09-15 05:13:36.506,321,,691,19
1090,SKU01090,Bandages - Medium,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,99.39,2403,Room_Temp,False,True,Not a Drug,224,B,Active,2025-09-15 05:13:36.506,456,,918,72
1091,SKU01091,Dressings - Small,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,84.16,1578,Room_Temp,False,True,Not a Drug,120,B,Active,2025-09-15 05:13:36.506,140,,340,82
1092,SKU01092,Bandages - Small,Consumables,Wound Care,Medical_supplies,Not Applicable,Not Applicable,Package,88.31,974,Room_Temp,False,True,Not a Drug,230,A,Active,2025-09-15 05:13:36.506,416,,923,80
